"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHE","GDP","TOT","USD_CAP","A","2007",50866.412763,
"CHE","GDP","TOT","USD_CAP","A","2008",53784.37338,
"CHE","GDP","TOT","USD_CAP","A","2009",53111.530359,
"CHE","GDP","TOT","USD_CAP","A","2010",54767.96782,
"CHE","GDP","TOT","USD_CAP","A","2011",57987.486864,
"CHE","GDP","TOT","USD_CAP","A","2012",59933.617056,
"CHE","GDP","TOT","USD_CAP","A","2013",62225.11235,
"CHE","GDP","TOT","USD_CAP","A","2014",64103.009758,
"CHE","GDP","TOT","USD_CAP","A","2015",66020.20952,
"CHE","GDP","TOT","USD_CAP","A","2016",68105.138178,
"CHE","GDP","TOT","USD_CAP","A","2017",69103.567686,
"CHE","GDP","TOT","USD_CAP","A","2018",71580.001786,
"CHE","GDP","TOT","USD_CAP","A","2019",72111.200129,
"CHE","GDP","TOT","USD_CAP","A","2020",71831.736102,"P"
"TUR","GDP","TOT","MLN_USD","A","1970",62608.453,"E"
"TUR","GDP","TOT","MLN_USD","A","1971",69796.706,"E"
"TUR","GDP","TOT","MLN_USD","A","1972",78158.595,"E"
"TUR","GDP","TOT","MLN_USD","A","1973",85298.751,"E"
"TUR","GDP","TOT","MLN_USD","A","1974",97950.356,"E"
"TUR","GDP","TOT","MLN_USD","A","1975",114866.278,"E"
"TUR","GDP","TOT","MLN_USD","A","1976",133546.397,"E"
"TUR","GDP","TOT","MLN_USD","A","1977",146848.889,"E"
"TUR","GDP","TOT","MLN_USD","A","1978",159576.908,"E"
"TUR","GDP","TOT","MLN_USD","A","1979",171558.968,"E"
"TUR","GDP","TOT","MLN_USD","A","1980",182491.019,"E"
"TUR","GDP","TOT","MLN_USD","A","1981",209504.367,"E"
"TUR","GDP","TOT","MLN_USD","A","1982",230333.842,"E"
"TUR","GDP","TOT","MLN_USD","A","1983",251229.515,"E"
"TUR","GDP","TOT","MLN_USD","A","1984",277817.147,"E"
"TUR","GDP","TOT","MLN_USD","A","1985",298754.928,"E"
"TUR","GDP","TOT","MLN_USD","A","1986",326132.65,"E"
"TUR","GDP","TOT","MLN_USD","A","1987",365899.724,"E"
"TUR","GDP","TOT","MLN_USD","A","1988",386829.892,"E"
"TUR","GDP","TOT","MLN_USD","A","1989",403014.349,"E"
"TUR","GDP","TOT","MLN_USD","A","1990",456795.189,"E"
"TUR","GDP","TOT","MLN_USD","A","1991",476618.601,"E"
"TUR","GDP","TOT","MLN_USD","A","1992",516652.016,"E"
"TUR","GDP","TOT","MLN_USD","A","1993",571432.596,"E"
"TUR","GDP","TOT","MLN_USD","A","1994",551793.446,"E"
"TUR","GDP","TOT","MLN_USD","A","1995",603877.041,"E"
"TUR","GDP","TOT","MLN_USD","A","1996",657003.651,"E"
"TUR","GDP","TOT","MLN_USD","A","1997",717486.999,"E"
"TUR","GDP","TOT","MLN_USD","A","1998",558264.508,
"TUR","GDP","TOT","MLN_USD","A","1999",546532.203,
"TUR","GDP","TOT","MLN_USD","A","2000",608934.053,
"TUR","GDP","TOT","MLN_USD","A","2001",595719.763,
"TUR","GDP","TOT","MLN_USD","A","2002",612446.634,
"TUR","GDP","TOT","MLN_USD","A","2003",641061.818,
"TUR","GDP","TOT","MLN_USD","A","2004",735764.909,
"TUR","GDP","TOT","MLN_USD","A","2005",815102.371,
"TUR","GDP","TOT","MLN_USD","A","2006",945298.104,
"TUR","GDP","TOT","MLN_USD","A","2007",1042763.52,
"TUR","GDP","TOT","MLN_USD","A","2008",1139548.435,
"TUR","GDP","TOT","MLN_USD","A","2009",1112470.549,
"TUR","GDP","TOT","MLN_USD","A","2010",1268773.828,
"TUR","GDP","TOT","MLN_USD","A","2011",1454111.872,
"TUR","GDP","TOT","MLN_USD","A","2012",1550688.484,
"TUR","GDP","TOT","MLN_USD","A","2013",1703669.602,
"TUR","GDP","TOT","MLN_USD","A","2014",1860470.92,
"TUR","GDP","TOT","MLN_USD","A","2015",2022397.778,
"TUR","GDP","TOT","MLN_USD","A","2016",2116398.303,
"TUR","GDP","TOT","MLN_USD","A","2017",2264269.34,
"TUR","GDP","TOT","MLN_USD","A","2018",2299732.219,
"TUR","GDP","TOT","MLN_USD","A","2019",2243946.737,
"TUR","GDP","TOT","MLN_USD","A","2020",2301636.705,
"TUR","GDP","TOT","USD_CAP","A","1970",1772.556077,"E"
"TUR","GDP","TOT","USD_CAP","A","1971",1927.2872,"E"
"TUR","GDP","TOT","USD_CAP","A","1972",2104.885132,"E"
"TUR","GDP","TOT","USD_CAP","A","1973",2240.458883,"E"
"TUR","GDP","TOT","USD_CAP","A","1974",2509.231369,"E"
"TUR","GDP","TOT","USD_CAP","A","1975",2866.068125,"E"
"TUR","GDP","TOT","USD_CAP","A","1976",3263.996019,"E"
"TUR","GDP","TOT","USD_CAP","A","1977",3515.822845,"E"
"TUR","GDP","TOT","USD_CAP","A","1978",3742.422802,"E"
"TUR","GDP","TOT","USD_CAP","A","1979",3941.166281,"E"
"TUR","GDP","TOT","USD_CAP","A","1980",4106.643384,"E"
"TUR","GDP","TOT","USD_CAP","A","1981",4600.44724,"E"
"TUR","GDP","TOT","USD_CAP","A","1982",4933.469892,"E"
"TUR","GDP","TOT","USD_CAP","A","1983",5248.819891,"E"
"TUR","GDP","TOT","USD_CAP","A","1984",5661.649619,"E"
"TUR","GDP","TOT","USD_CAP","A","1985",5938.753382,"E"
"TUR","GDP","TOT","USD_CAP","A","1986",6335.133061,"E"
"TUR","GDP","TOT","USD_CAP","A","1987",6986.819242,"E"
"TUR","GDP","TOT","USD_CAP","A","1988",7261.95638,"E"
"TUR","GDP","TOT","USD_CAP","A","1989",7436.78677,"E"
"TUR","GDP","TOT","USD_CAP","A","1990",8287.285715,"E"
"TUR","GDP","TOT","USD_CAP","A","1991",8502.695577,"E"
"TUR","GDP","TOT","USD_CAP","A","1992",9066.297261,"E"
"TUR","GDP","TOT","USD_CAP","A","1993",9867.086771,"E"
"TUR","GDP","TOT","USD_CAP","A","1994",9378.340946,"E"
"TUR","GDP","TOT","USD_CAP","A","1995",10105.713916,"E"
"TUR","GDP","TOT","USD_CAP","A","1996",10828.957008,"E"
"TUR","GDP","TOT","USD_CAP","A","1997",11650.920711,"E"
"TUR","GDP","TOT","USD_CAP","A","1998",8937.380064,
"TUR","GDP","TOT","USD_CAP","A","1999",8625.279388,
"TUR","GDP","TOT","USD_CAP","A","2000",9474.770932,
"TUR","GDP","TOT","USD_CAP","A","2001",9141.573265,
"TUR","GDP","TOT","USD_CAP","A","2002",9279.072677,
"TUR","GDP","TOT","USD_CAP","A","2003",9597.452177,
"TUR","GDP","TOT","USD_CAP","A","2004",10884.257301,
"TUR","GDP","TOT","USD_CAP","A","2005",11910.606724,
"TUR","GDP","TOT","USD_CAP","A","2006",13641.649526,
"TUR","GDP","TOT","USD_CAP","A","2007",14863.073639,
"TUR","GDP","TOT","USD_CAP","A","2008",16038.231645,
"TUR","GDP","TOT","USD_CAP","A","2009",15442.615102,
"TUR","GDP","TOT","USD_CAP","A","2010",17346.72046,
"TUR","GDP","TOT","USD_CAP","A","2011",19590.858369,
"TUR","GDP","TOT","USD_CAP","A","2012",20627.440729,
"TUR","GDP","TOT","USD_CAP","A","2013",22373.136543,
"TUR","GDP","TOT","USD_CAP","A","2014",24104.984583,
"TUR","GDP","TOT","USD_CAP","A","2015",25855.912681,
"TUR","GDP","TOT","USD_CAP","A","2016",26695.909373,
"TUR","GDP","TOT","USD_CAP","A","2017",28193.061398,
"TUR","GDP","TOT","USD_CAP","A","2018",28249.809212,
"TUR","GDP","TOT","USD_CAP","A","2019",27173.333863,
"TUR","GDP","TOT","USD_CAP","A","2020",27602.52689,
"GBR","GDP","TOT","MLN_USD","A","1960",114500.834,
"GBR","GDP","TOT","MLN_USD","A","1961",118722.123,
"GBR","GDP","TOT","MLN_USD","A","1962",122368.019,
"GBR","GDP","TOT","MLN_USD","A","1963",129722.616,
"GBR","GDP","TOT","MLN_USD","A","1964",138405.51,
"GBR","GDP","TOT","MLN_USD","A","1965",146426.639,
"GBR","GDP","TOT","MLN_USD","A","1966",154889.273,
"GBR","GDP","TOT","MLN_USD","A","1967",163586.747,
"GBR","GDP","TOT","MLN_USD","A","1968",180450.377,
"GBR","GDP","TOT","MLN_USD","A","1969",194511.307,
"GBR","GDP","TOT","MLN_USD","A","1970",202228.312,
"GBR","GDP","TOT","MLN_USD","A","1971",219926.419,
"GBR","GDP","TOT","MLN_USD","A","1972",239348.638,
"GBR","GDP","TOT","MLN_USD","A","1973",268935.093,
"GBR","GDP","TOT","MLN_USD","A","1974",285853.049,
"GBR","GDP","TOT","MLN_USD","A","1975",307727.858,
"GBR","GDP","TOT","MLN_USD","A","1976",334111.864,
"GBR","GDP","TOT","MLN_USD","A","1977",363593.32,
"GBR","GDP","TOT","MLN_USD","A","1978",405529.48,
"GBR","GDP","TOT","MLN_USD","A","1979",455639.211,
"GBR","GDP","TOT","MLN_USD","A","1980",486705.667,
"GBR","GDP","TOT","MLN_USD","A","1981",528561.681,
"GBR","GDP","TOT","MLN_USD","A","1982",572413.32,
"GBR","GDP","TOT","MLN_USD","A","1983",619946.542,
"GBR","GDP","TOT","MLN_USD","A","1984",656887.126,
"GBR","GDP","TOT","MLN_USD","A","1985",705766.233,
"GBR","GDP","TOT","MLN_USD","A","1986",742661.481,
"GBR","GDP","TOT","MLN_USD","A","1987",802066.24,
"GBR","GDP","TOT","MLN_USD","A","1988",877958.082,
"GBR","GDP","TOT","MLN_USD","A","1989",935894.541,
"GBR","GDP","TOT","MLN_USD","A","1990",978052.403,
"GBR","GDP","TOT","MLN_USD","A","1991",999973.83,
"GBR","GDP","TOT","MLN_USD","A","1992",1026864.467,
"GBR","GDP","TOT","MLN_USD","A","1993",1077377.85,
"GBR","GDP","TOT","MLN_USD","A","1994",1142705.325,
"GBR","GDP","TOT","MLN_USD","A","1995",1196202.857,
"GBR","GDP","TOT","MLN_USD","A","1996",1277866.403,
"GBR","GDP","TOT","MLN_USD","A","1997",1344182.431,
"GBR","GDP","TOT","MLN_USD","A","1998",1385180.593,
"GBR","GDP","TOT","MLN_USD","A","1999",1435578.566,
"GBR","GDP","TOT","MLN_USD","A","2000",1559014.234,
"GBR","GDP","TOT","MLN_USD","A","2001",1643949.868,
"GBR","GDP","TOT","MLN_USD","A","2002",1725433.293,
"GBR","GDP","TOT","MLN_USD","A","2003",1810619.051,
"GBR","GDP","TOT","MLN_USD","A","2004",1923116.372,
"GBR","GDP","TOT","MLN_USD","A","2005",1977979.631,
"GBR","GDP","TOT","MLN_USD","A","2006",2120242.756,
"GBR","GDP","TOT","MLN_USD","A","2007",2188924.97,
"GBR","GDP","TOT","MLN_USD","A","2008",2278426.918,
"GBR","GDP","TOT","MLN_USD","A","2009",2192899.406,
"GBR","GDP","TOT","MLN_USD","A","2010",2295779.345,
"GBR","GDP","TOT","MLN_USD","A","2011",2364569.348,
"GBR","GDP","TOT","MLN_USD","A","2012",2453352.31,
"GBR","GDP","TOT","MLN_USD","A","2013",2579158.897,
"GBR","GDP","TOT","MLN_USD","A","2014",2686204.365,
"GBR","GDP","TOT","MLN_USD","A","2015",2794323.894,
"GBR","GDP","TOT","MLN_USD","A","2016",2928594.414,
"GBR","GDP","TOT","MLN_USD","A","2017",3063307.239,
"GBR","GDP","TOT","MLN_USD","A","2018",3158208.394,
"GBR","GDP","TOT","MLN_USD","A","2019",3281266.202,
"GBR","GDP","TOT","MLN_USD","A","2020",3135634.208,
"GBR","GDP","TOT","USD_CAP","A","1960",2186.298678,
"GBR","GDP","TOT","USD_CAP","A","1961",2248.226997,
"GBR","GDP","TOT","USD_CAP","A","1962",2296.179887,
"GBR","GDP","TOT","USD_CAP","A","1963",2419.069763,
"GBR","GDP","TOT","USD_CAP","A","1964",2563.492244,
"GBR","GDP","TOT","USD_CAP","A","1965",2694.142395,
"GBR","GDP","TOT","USD_CAP","A","1966",2834.567525,
"GBR","GDP","TOT","USD_CAP","A","1967",2976.523362,
"GBR","GDP","TOT","USD_CAP","A","1968",3268.199673,
"GBR","GDP","TOT","USD_CAP","A","1969",3507.172729,
"GBR","GDP","TOT","USD_CAP","A","1970",3635.1077,
"GBR","GDP","TOT","USD_CAP","A","1971",3932.313316,
"GBR","GDP","TOT","USD_CAP","A","1972",4266.692306,
"GBR","GDP","TOT","USD_CAP","A","1973",4783.364329,
"GBR","GDP","TOT","USD_CAP","A","1974",5083.097106,
"GBR","GDP","TOT","USD_CAP","A","1975",5473.05265,
"GBR","GDP","TOT","USD_CAP","A","1976",5943.358907,
"GBR","GDP","TOT","USD_CAP","A","1977",6470.783414,
"GBR","GDP","TOT","USD_CAP","A","1978",7218.652851,
"GBR","GDP","TOT","USD_CAP","A","1979",8101.692948,
"GBR","GDP","TOT","USD_CAP","A","1980",8640.256823,
"GBR","GDP","TOT","USD_CAP","A","1981",9378.645108,
"GBR","GDP","TOT","USD_CAP","A","1982",10168.824851,
"GBR","GDP","TOT","USD_CAP","A","1983",11008.355388,
"GBR","GDP","TOT","USD_CAP","A","1984",11645.076594,
"GBR","GDP","TOT","USD_CAP","A","1985",12479.510434,
"GBR","GDP","TOT","USD_CAP","A","1986",13101.783235,
"GBR","GDP","TOT","USD_CAP","A","1987",14119.890156,
"GBR","GDP","TOT","USD_CAP","A","1988",15425.505691,
"GBR","GDP","TOT","USD_CAP","A","1989",16397.052074,
"GBR","GDP","TOT","USD_CAP","A","1990",17087.466414,
"GBR","GDP","TOT","USD_CAP","A","1991",17409.318226,
"GBR","GDP","TOT","USD_CAP","A","1992",17832.151894,
"GBR","GDP","TOT","USD_CAP","A","1993",18667.530404,
"GBR","GDP","TOT","USD_CAP","A","1994",19748.804476,
"GBR","GDP","TOT","USD_CAP","A","1995",20615.301291,
"GBR","GDP","TOT","USD_CAP","A","1996",21970.057138,
"GBR","GDP","TOT","USD_CAP","A","1997",23050.767067,
"GBR","GDP","TOT","USD_CAP","A","1998",23688.423991,
"GBR","GDP","TOT","USD_CAP","A","1999",24462.861538,
"GBR","GDP","TOT","USD_CAP","A","2000",26475.125389,
"GBR","GDP","TOT","USD_CAP","A","2001",27810.293295,
"GBR","GDP","TOT","USD_CAP","A","2002",29064.334681,
"GBR","GDP","TOT","USD_CAP","A","2003",30360.666209,
"GBR","GDP","TOT","USD_CAP","A","2004",32078.671762,
"GBR","GDP","TOT","USD_CAP","A","2005",32740.960237,
"GBR","GDP","TOT","USD_CAP","A","2006",34856.934524,
"GBR","GDP","TOT","USD_CAP","A","2007",35697.336383,
"GBR","GDP","TOT","USD_CAP","A","2008",36853.437474,
"GBR","GDP","TOT","USD_CAP","A","2009",35221.075895,
"GBR","GDP","TOT","USD_CAP","A","2010",36580.295495,
"GBR","GDP","TOT","USD_CAP","A","2011",37363.819988,
"GBR","GDP","TOT","USD_CAP","A","2012",38511.142147,
"GBR","GDP","TOT","USD_CAP","A","2013",40232.722312,
"GBR","GDP","TOT","USD_CAP","A","2014",41584.042063,
"GBR","GDP","TOT","USD_CAP","A","2015",42916.969653,
"GBR","GDP","TOT","USD_CAP","A","2016",44610.565649,
"GBR","GDP","TOT","USD_CAP","A","2017",46385.63354,
"GBR","GDP","TOT","USD_CAP","A","2018",47537.606029,
"GBR","GDP","TOT","USD_CAP","A","2019",49122.95765,
"GBR","GDP","TOT","USD_CAP","A","2020",46743.999172,
"USA","GDP","TOT","MLN_USD","A","1970",1073303,
"USA","GDP","TOT","MLN_USD","A","1971",1164850,
"USA","GDP","TOT","MLN_USD","A","1972",1279110,
"USA","GDP","TOT","MLN_USD","A","1973",1425376,
"USA","GDP","TOT","MLN_USD","A","1974",1545243,
"USA","GDP","TOT","MLN_USD","A","1975",1684904,
"USA","GDP","TOT","MLN_USD","A","1976",1873412,
"USA","GDP","TOT","MLN_USD","A","1977",2081826,
"USA","GDP","TOT","MLN_USD","A","1978",2351599,
"USA","GDP","TOT","MLN_USD","A","1979",2627333,
"USA","GDP","TOT","MLN_USD","A","1980",2857307,
"USA","GDP","TOT","MLN_USD","A","1981",3207041,
"USA","GDP","TOT","MLN_USD","A","1982",3343789,
"USA","GDP","TOT","MLN_USD","A","1983",3634038,
"USA","GDP","TOT","MLN_USD","A","1984",4037613,
"USA","GDP","TOT","MLN_USD","A","1985",4338979,
"USA","GDP","TOT","MLN_USD","A","1986",4579631,
"USA","GDP","TOT","MLN_USD","A","1987",4855215,
"USA","GDP","TOT","MLN_USD","A","1988",5236438,
"USA","GDP","TOT","MLN_USD","A","1989",5641580,
"USA","GDP","TOT","MLN_USD","A","1990",5963144,
"USA","GDP","TOT","MLN_USD","A","1991",6158129,
"USA","GDP","TOT","MLN_USD","A","1992",6520327,
"USA","GDP","TOT","MLN_USD","A","1993",6858559,
"USA","GDP","TOT","MLN_USD","A","1994",7287236,
"USA","GDP","TOT","MLN_USD","A","1995",7639749,
"USA","GDP","TOT","MLN_USD","A","1996",8073122,
"USA","GDP","TOT","MLN_USD","A","1997",8577552,
"USA","GDP","TOT","MLN_USD","A","1998",9062817,
"USA","GDP","TOT","MLN_USD","A","1999",9631172,
"USA","GDP","TOT","MLN_USD","A","2000",10250952,
"USA","GDP","TOT","MLN_USD","A","2001",10581929,
"USA","GDP","TOT","MLN_USD","A","2002",10929108,
"USA","GDP","TOT","MLN_USD","A","2003",11456450,
"USA","GDP","TOT","MLN_USD","A","2004",12217196,
"USA","GDP","TOT","MLN_USD","A","2005",13039197,
"USA","GDP","TOT","MLN_USD","A","2006",13815583,
"USA","GDP","TOT","MLN_USD","A","2007",14474228,
"USA","GDP","TOT","MLN_USD","A","2008",14769862,
"USA","GDP","TOT","MLN_USD","A","2009",14478067,
"USA","GDP","TOT","MLN_USD","A","2010",15048970,
"USA","GDP","TOT","MLN_USD","A","2011",15599731,
"USA","GDP","TOT","MLN_USD","A","2012",16253970,
"USA","GDP","TOT","MLN_USD","A","2013",16843196,
"USA","GDP","TOT","MLN_USD","A","2014",17550687,
"USA","GDP","TOT","MLN_USD","A","2015",18206023,
"USA","GDP","TOT","MLN_USD","A","2016",18695106,
"USA","GDP","TOT","MLN_USD","A","2017",19479623,
"USA","GDP","TOT","MLN_USD","A","2018",20527159,
"USA","GDP","TOT","MLN_USD","A","2019",21372582,
"USA","GDP","TOT","MLN_USD","A","2020",20893746,
"USA","GDP","TOT","USD_CAP","A","1970",5233.352349,
"USA","GDP","TOT","USD_CAP","A","1971",5608.545346,
"USA","GDP","TOT","USD_CAP","A","1972",6093.20516,
"USA","GDP","TOT","USD_CAP","A","1973",6725.406839,
"USA","GDP","TOT","USD_CAP","A","1974",7224.204995,
"USA","GDP","TOT","USD_CAP","A","1975",7801.167695,
"USA","GDP","TOT","USD_CAP","A","1976",8590.244216,
"USA","GDP","TOT","USD_CAP","A","1977",9450.431025,
"USA","GDP","TOT","USD_CAP","A","1978",10562.860184,
"USA","GDP","TOT","USD_CAP","A","1979",11671.536965,
"USA","GDP","TOT","USD_CAP","A","1980",12547.12681,
"USA","GDP","TOT","USD_CAP","A","1981",13943.171542,
"USA","GDP","TOT","USD_CAP","A","1982",14399.353194,
"USA","GDP","TOT","USD_CAP","A","1983",15508.007835,
"USA","GDP","TOT","USD_CAP","A","1984",17080.014721,
"USA","GDP","TOT","USD_CAP","A","1985",18192.326398,
"USA","GDP","TOT","USD_CAP","A","1986",19027.646323,
"USA","GDP","TOT","USD_CAP","A","1987",19993.226076,
"USA","GDP","TOT","USD_CAP","A","1988",21367.896156,
"USA","GDP","TOT","USD_CAP","A","1989",22804.674457,
"USA","GDP","TOT","USD_CAP","A","1990",23835.319229,
"USA","GDP","TOT","USD_CAP","A","1991",24289.547588,
"USA","GDP","TOT","USD_CAP","A","1992",25378.624641,
"USA","GDP","TOT","USD_CAP","A","1993",26350.492927,
"USA","GDP","TOT","USD_CAP","A","1994",27660.268357,
"USA","GDP","TOT","USD_CAP","A","1995",28657.512716,
"USA","GDP","TOT","USD_CAP","A","1996",29932.157767,
"USA","GDP","TOT","USD_CAP","A","1997",31424.438925,
"USA","GDP","TOT","USD_CAP","A","1998",32817.981996,
"USA","GDP","TOT","USD_CAP","A","1999",34479.794364,
"USA","GDP","TOT","USD_CAP","A","2000",36299.662179,
"USA","GDP","TOT","USD_CAP","A","2001",37100.285739,
"USA","GDP","TOT","USD_CAP","A","2002",37954.222014,
"USA","GDP","TOT","USD_CAP","A","2003",39419.907372,
"USA","GDP","TOT","USD_CAP","A","2004",41659.662691,
"USA","GDP","TOT","USD_CAP","A","2005",44052.382996,
"USA","GDP","TOT","USD_CAP","A","2006",46234.10571,
"USA","GDP","TOT","USD_CAP","A","2007",47976.201209,
"USA","GDP","TOT","USD_CAP","A","2008",48498.445211,
"USA","GDP","TOT","USD_CAP","A","2009",47122.988543,
"USA","GDP","TOT","USD_CAP","A","2010",48580.481254,
"USA","GDP","TOT","USD_CAP","A","2011",49997.535335,
"USA","GDP","TOT","USD_CAP","A","2012",51729.310147,
"USA","GDP","TOT","USD_CAP","A","2013",53241.104196,
"USA","GDP","TOT","USD_CAP","A","2014",55081.542599,
"USA","GDP","TOT","USD_CAP","A","2015",56731.074605,
"USA","GDP","TOT","USD_CAP","A","2016",57846.274282,
"USA","GDP","TOT","USD_CAP","A","2017",59896.756042,
"USA","GDP","TOT","USD_CAP","A","2018",62783.978541,
"USA","GDP","TOT","USD_CAP","A","2019",65055.785369,
"USA","GDP","TOT","USD_CAP","A","2020",63285.232257,
"CHL","GDP","TOT","MLN_USD","A","1986",41544.065,"E"
"CHL","GDP","TOT","MLN_USD","A","1987",45378.646,"E"
"CHL","GDP","TOT","MLN_USD","A","1988",50414.136,"E"
"CHL","GDP","TOT","MLN_USD","A","1989",57923.108,"E"
"CHL","GDP","TOT","MLN_USD","A","1990",62313.285,"E"
"CHL","GDP","TOT","MLN_USD","A","1991",69554.828,"E"
"CHL","GDP","TOT","MLN_USD","A","1992",79874.497,"E"
"CHL","GDP","TOT","MLN_USD","A","1993",87480.306,"E"
"CHL","GDP","TOT","MLN_USD","A","1994",94448.494,"E"
"CHL","GDP","TOT","MLN_USD","A","1995",106677.05,"E"
"CHL","GDP","TOT","MLN_USD","A","1996",116683.584,
"CHL","GDP","TOT","MLN_USD","A","1997",127512.263,
"CHL","GDP","TOT","MLN_USD","A","1998",134523.911,
"CHL","GDP","TOT","MLN_USD","A","1999",135857.47,
"CHL","GDP","TOT","MLN_USD","A","2000",146336.49,
"CHL","GDP","TOT","MLN_USD","A","2001",154575.763,
"CHL","GDP","TOT","MLN_USD","A","2002",161862.285,
"CHL","GDP","TOT","MLN_USD","A","2003",171809.557,
"CHL","GDP","TOT","MLN_USD","A","2004",189140.716,
"CHL","GDP","TOT","MLN_USD","A","2005",206274.403,
"CHL","GDP","TOT","MLN_USD","A","2006",257648.251,
"CHL","GDP","TOT","MLN_USD","A","2007",280051.852,
"CHL","GDP","TOT","MLN_USD","A","2008",275716.447,
"CHL","GDP","TOT","MLN_USD","A","2009",272874.1,
"CHL","GDP","TOT","MLN_USD","A","2010",309886.434,
"CHL","GDP","TOT","MLN_USD","A","2011",350575.242,
"CHL","GDP","TOT","MLN_USD","A","2012",374241.572,
"CHL","GDP","TOT","MLN_USD","A","2013",394291.936,
"CHL","GDP","TOT","MLN_USD","A","2014",404667.282,
"CHL","GDP","TOT","MLN_USD","A","2015",407878.248,
"CHL","GDP","TOT","MLN_USD","A","2016",426776.809,
"CHL","GDP","TOT","MLN_USD","A","2017",451984.54,
"CHL","GDP","TOT","MLN_USD","A","2018",484708.74,
"CHL","GDP","TOT","MLN_USD","A","2019",483119.724,
"CHL","GDP","TOT","MLN_USD","A","2020",473505.226,
"CHL","GDP","TOT","USD_CAP","A","1986",3372.769238,"E"
"CHL","GDP","TOT","USD_CAP","A","1987",3620.786371,"E"
"CHL","GDP","TOT","USD_CAP","A","1988",3954.628308,"E"
"CHL","GDP","TOT","USD_CAP","A","1989",4468.18377,"E"
"CHL","GDP","TOT","USD_CAP","A","1990",4728.303832,"E"
"CHL","GDP","TOT","USD_CAP","A","1991",5182.14693,"E"
"CHL","GDP","TOT","USD_CAP","A","1992",5845.085096,"E"
"CHL","GDP","TOT","USD_CAP","A","1993",6289.713197,"E"
"CHL","GDP","TOT","USD_CAP","A","1994",6673.999618,"E"
"CHL","GDP","TOT","USD_CAP","A","1995",7410.732555,"E"
"CHL","GDP","TOT","USD_CAP","A","1996",7994.488169,
"CHL","GDP","TOT","USD_CAP","A","1997",8617.978383,
"CHL","GDP","TOT","USD_CAP","A","1998",8970.265917,
"CHL","GDP","TOT","USD_CAP","A","1999",8939.630558,
"CHL","GDP","TOT","USD_CAP","A","2000",9503.736999,
"CHL","GDP","TOT","USD_CAP","A","2001",9926.72421,
"CHL","GDP","TOT","USD_CAP","A","2002",10279.853422,
"CHL","GDP","TOT","USD_CAP","A","2003",10792.410791,
"CHL","GDP","TOT","USD_CAP","A","2004",11755.132133,
"CHL","GDP","TOT","USD_CAP","A","2005",12667.853587,
"CHL","GDP","TOT","USD_CAP","A","2006",15685.218973,
"CHL","GDP","TOT","USD_CAP","A","2007",16872.268785,
"CHL","GDP","TOT","USD_CAP","A","2008",16447.33384,
"CHL","GDP","TOT","USD_CAP","A","2009",16119.89398,
"CHL","GDP","TOT","USD_CAP","A","2010",18129.087986,
"CHL","GDP","TOT","USD_CAP","A","2011",20302.78871,
"CHL","GDP","TOT","USD_CAP","A","2012",21446.537619,
"CHL","GDP","TOT","USD_CAP","A","2013",22352.530726,
"CHL","GDP","TOT","USD_CAP","A","2014",22687.933017,
"CHL","GDP","TOT","USD_CAP","A","2015",22603.768381,
"CHL","GDP","TOT","USD_CAP","A","2016",23349.677001,
"CHL","GDP","TOT","USD_CAP","A","2017",24402.005375,
"CHL","GDP","TOT","USD_CAP","A","2018",25823.032153,
"CHL","GDP","TOT","USD_CAP","A","2019",25376.150524,
"CHL","GDP","TOT","USD_CAP","A","2020",24354.759077,"E"
"CHN","GDP","TOT","MLN_USD","A","1970",85438.304,
"CHN","GDP","TOT","MLN_USD","A","1971",96121.086,
"CHN","GDP","TOT","MLN_USD","A","1972",104113.203,
"CHN","GDP","TOT","MLN_USD","A","1973",118354.979,
"CHN","GDP","TOT","MLN_USD","A","1974",132018.289,
"CHN","GDP","TOT","MLN_USD","A","1975",156802.363,
"CHN","GDP","TOT","MLN_USD","A","1976",162850.677,
"CHN","GDP","TOT","MLN_USD","A","1977",186073.132,
"CHN","GDP","TOT","MLN_USD","A","1978",222390.403,
"CHN","GDP","TOT","MLN_USD","A","1979",259127.527,
"CHN","GDP","TOT","MLN_USD","A","1980",304664.757,
"CHN","GDP","TOT","MLN_USD","A","1981",350540.055,
"CHN","GDP","TOT","MLN_USD","A","1982",405764.455,
"CHN","GDP","TOT","MLN_USD","A","1983",467064.854,
"CHN","GDP","TOT","MLN_USD","A","1984",557434.947,
"CHN","GDP","TOT","MLN_USD","A","1985",652298.419,
"CHN","GDP","TOT","MLN_USD","A","1986",724984.616,
"CHN","GDP","TOT","MLN_USD","A","1987",829519.043,
"CHN","GDP","TOT","MLN_USD","A","1988",955150.422,
"CHN","GDP","TOT","MLN_USD","A","1989",1034355.175,
"CHN","GDP","TOT","MLN_USD","A","1990",1114611.112,
"CHN","GDP","TOT","MLN_USD","A","1991",1259036.404,
"CHN","GDP","TOT","MLN_USD","A","1992",1470902.298,
"CHN","GDP","TOT","MLN_USD","A","1993",1714824.875,
"CHN","GDP","TOT","MLN_USD","A","1994",1979779.681,
"CHN","GDP","TOT","MLN_USD","A","1995",2242703.31,
"CHN","GDP","TOT","MLN_USD","A","1996",2510373.124,
"CHN","GDP","TOT","MLN_USD","A","1997",2791286.356,
